year,is_challengeABS_overturned,original_isStrike_ump,sz_challenge_prob,sz_challenge_prob_gain,sz_challenge_prob_lost,chal_gained,chal_lost,player_at_bat,edge_dist_calc,batter_name,bat_side,bat_team_id,fld_team_id,is_strike3_removed,is_ball4_added,game_pk,play_id,game_date,pitcher,pitcher_name,fielder_2,catcher_name,challenging_player_id,pre_ball_count,pre_strike_count,event_inning,outs,bat_score,fld_score,strikeZoneTop,strikeZoneBottom,widthinches,plateX,plateZ,plate_X,plate_Z,is_challengeABS_reasonable_attempt,sz_challenge_runs,sz_challenge_overturned_runs,sz_challenge_lost_runs,id,player_team,opp_team,name,is_strikeout_overturn,is_walk_overturn,is_strikeout_overturn_against,is_strikeout_or_walk_overturn,is_walk_overturn_against,is_strikeout_or_walk_overturn_against,batter_name_flipped,catcher_name_flipped,pitcher_name_flipped,level,levelCode,player_team_abbr,opp_team_abbr,player_parent_team,opp_parent_team,bat_team_abbr,fld_team_abbr,against,team_summary_mode,player_play_key,challenge_team_id,challenge_team_abbr,challenge_team_name,challenge_side,challenger_name,bases,base_state,balls,strikes,inning,half,pitch_start_time,original_call,corrected_call,actual_call,wp_original_call,wp_overturned_call,wp_actual_call,wpa_if_overturned,direct_wpa,option_wpa_if_failed,option_wpa_proxy,total_xwpa,risk_adjusted_xwpa,breakeven_overturn_prob,challenge_losses_before,challenge_losses_after,challenge_loss_limit,remaining_challenge_losses_before,exhausted_after
2026,1,1,0.1752999892502827,0.1752999892502827,0,0.8247000107497173,0,695600,1.1917384991032431,"Jensen, Carter",L,118,147,0,0,823558,23626fbb-20fa-3015-bdef-83300d09c0fe,2026-04-18T00:00:00.000Z,701542,"Warren, Will",641555,"Escarra, J.C.",695600,1,1,2,0,0,0,3.191,1.61,17,0.20018074455010537,1.38985512507473,0.20018074455010537,1.38985512507473,1,0.11069733020311845,0.11069733020311845,0,118,118,147,118,0,0,0,0,0,0,Carter Jensen,J.C. Escarra,Will Warren,,Major League Baseball,KC,NYY,,,KC,NYY,False,batter-for,118_23626fbb-20fa-3015-bdef-83300d09c0fe,118,KC,Kansas City Royals,batting,Carter Jensen,0,---,1,1,2,Top,2026-04-18T17:57:17.325Z,Strike,Ball,Ball,0.49174139145239193,0.5046677641110985,0.5046677641110985,0.012926372658706553,0.012926372658706553,-0.022600000000000002,0.0,0.012926372658706553,0.012926372658706553,0.6361471298269836,0,0,2,2,False
2026,0,0,0.08411434946256095,0,0.08411434946256095,0,0.9158856505374391,657041,1.504055009038975,"Thomas, Lane",R,118,147,0,0,823558,d7f6d31f-c45c-3e4f-a8ba-5a1af94df70e,2026-04-18T00:00:00.000Z,701542,"Warren, Will",641555,"Escarra, J.C.",701542,1,2,5,2,0,7,3.146,1.588,17,0.0843784419268081,3.3921712507532478,0.0843784419268081,3.3921712507532478,0,-0.226,0,0.226,147,147,118,147,0,0,0,0,0,0,Lane Thomas,J.C. Escarra,Will Warren,,Major League Baseball,NYY,KC,,,KC,NYY,False,catcher-for,147_d7f6d31f-c45c-3e4f-a8ba-5a1af94df70e,147,NYY,New York Yankees,fielding,Will Warren,1,1B--,1,2,5,Top,2026-04-18T18:49:31.881Z,Ball,Strike,Ball,0.9842923550366537,0.9880158409918175,0.9842923550366537,0.0037234859551638078,0.0,-0.022600000000000002,-0.022600000000000002,0.0,-0.022600000000000002,0.8585489033821001,0,1,2,2,False
2026,1,0,0.1562718981716573,0.1562718981716573,0,0.8437281018283427,0,592450,-0.8503354591242509,"Judge, Aaron",R,147,118,0,0,823559,ffa90f0d-dbcc-35dc-8ca3-aae2fcf5a89d,2026-04-17T00:00:00.000Z,608379,"Wacha, Michael",521692,"Perez, Salvador",521692,0,0,3,2,0,0,3.523,1.778,17,0.3151571347720712,1.728027954927021,0.3151571347720712,1.728027954927021,1,0.028053158530065847,0.028053158530065847,0,118,118,147,118,0,0,0,0,0,0,Aaron Judge,Salvador Perez,Michael Wacha,,Major League Baseball,KC,NYY,,,NYY,KC,False,catcher-for,118_ffa90f0d-dbcc-35dc-8ca3-aae2fcf5a89d,118,KC,Kansas City Royals,fielding,Salvador Perez,0,---,0,0,3,Bot,2026-04-17T23:46:40.764Z,Ball,Strike,Strike,0.4861914453928114,0.4896238954107701,0.4896238954107701,0.0034324500179587214,0.0034324500179587214,-0.022600000000000002,0.0,0.0034324500179587214,0.0034324500179587214,0.8681472540774758,0,0,2,2,False
2026,1,0,0.21448939842665887,0.21448939842665887,0,0.7855106015733411,0,669224,-0.981614446069786,"Wells, Austin",L,147,118,0,0,823559,6111ce5e-5e86-3e59-9ad7-6e3f6a871c81,2026-04-17T00:00:00.000Z,608379,"Wacha, Michael",521692,"Perez, Salvador",521692,0,0,5,0,2,0,3.254,1.642,17,-0.6562529008048688,3.2930321294941844,-0.6562529008048688,3.2930321294941844,1,0.11694916452979198,0.11694916452979198,0,118,118,147,118,0,0,0,0,0,0,Austin Wells,Salvador Perez,Michael Wacha,,Major League Baseball,KC,NYY,,,NYY,KC,False,catcher-for,118_6111ce5e-5e86-3e59-9ad7-6e3f6a871c81,118,KC,Kansas City Royals,fielding,Salvador Perez,1,1B--,0,0,5,Bot,2026-04-18T00:17:42.436Z,Ball,Strike,Strike,0.1642004361117288,0.1670154046022425,0.1670154046022425,0.002814968490513714,0.002814968490513714,-0.022600000000000002,0.0,0.002814968490513714,0.002814968490513714,0.8892397410776087,0,0,2,2,False
2026,1,1,0.0967279144340868,0.0967279144340868,0,0.9032720855659132,0,672580,1.3540646703454495,"Garcia, Maikel",R,118,147,0,0,823559,826350e9-02bb-3b36-9802-4460297dc890,2026-04-17T00:00:00.000Z,693645,"Schlittler, Cam",669224,"Wells, Austin",672580,0,0,6,1,0,2,3.262,1.646,17,-0.17612721960760658,3.4956720558621206,-0.17612721960760658,3.4956720558621206,1,0.05115236916382343,0.05115236916382343,0,118,118,147,118,0,0,0,0,0,0,Maikel Garcia,Austin Wells,Cam Schlittler,,Major League Baseball,KC,NYY,,,KC,NYY,False,batter-for,118_826350e9-02bb-3b36-9802-4460297dc890,118,KC,Kansas City Royals,batting,Maikel Garcia,0,---,0,0,6,Top,2026-04-18T00:29:09.837Z,Strike,Ball,Ball,0.1834884415350803,0.19234313647794432,0.19234313647794432,0.008854694942864033,0.008854694942864033,-0.022600000000000002,0.0,0.008854694942864033,0.008854694942864033,0.7184936951717965,0,0,2,2,False
2026,1,0,0.32106092244463774,0.32106092244463774,0,0.6789390775553623,0,665862,-1.2651375511291683,"Chisholm Jr., Jazz",L,147,118,0,0,823559,8c83db12-43b2-34a6-a1fe-c9aa1dd35705,2026-04-17T00:00:00.000Z,669212,"Morgan, Eli",521692,"Perez, Salvador",521692,1,1,7,0,2,1,3.156,1.593,17,0.6461218725761866,1.577594795927431,0.6461218725761866,1.577594795927431,1,0.11069733020311845,0.11069733020311845,0,118,118,147,118,0,0,0,0,0,0,Jazz Chisholm Jr.,Salvador Perez,Eli Morgan,,Major League Baseball,KC,NYY,,,NYY,KC,False,catcher-for,118_8c83db12-43b2-34a6-a1fe-c9aa1dd35705,118,KC,Kansas City Royals,fielding,Salvador Perez,0,---,1,1,7,Bot,2026-04-18T01:04:37.006Z,Ball,Strike,Strike,0.20636771278808438,0.21632481280862623,0.21632481280862623,0.009957100020541843,0.009957100020541843,-0.022600000000000002,0.0,0.009957100020541843,0.009957100020541843,0.6941650204023261,0,0,2,2,False
2026,1,1,0.4792496486601059,0.4792496486601059,0,0.5207503513398941,0,641355,0.48459722277030615,"Bellinger, Cody",L,147,118,1,0,823559,bab0ab4c-2a86-3872-9bd1-eac527311266,2026-04-17T00:00:00.000Z,608379,"Wacha, Michael",521692,"Perez, Salvador",641355,0,2,5,2,2,0,3.345,1.688,17,-0.8695497685641921,2.7466271006738854,-0.8695497685641921,2.7466271006738854,1,0.3560803269404109,0.3560803269404109,0,147,147,118,147,1,0,0,1,0,0,Cody Bellinger,Salvador Perez,Michael Wacha,,Major League Baseball,NYY,KC,,,NYY,KC,False,batter-for,147_bab0ab4c-2a86-3872-9bd1-eac527311266,147,NYY,New York Yankees,batting,Cody Bellinger,5,1B-3B,0,2,5,Bot,2026-04-18T00:24:22.118Z,Strike,Ball,Ball,0.7812915146695174,0.8035121735182993,0.8035121735182993,0.022220658848781882,0.022220658848781882,-0.022600000000000002,0.0,0.022220658848781882,0.022220658848781882,0.5042317667897069,0,0,2,2,False
2026,0,1,0.12939654083860724,0,0.12939654083860724,0,0.8706034591613927,687263,-1.7199838849958269,"Neto, Zach",R,108,147,0,0,823560,9f596084-f30a-3086-bc2a-77dc504a5504,2026-04-16T00:00:00.000Z,608331,"Fried, Max",641555,"Escarra, J.C.",687263,2,2,1,0,0,0,3.17,1.6,17,0.08525535380616378,1.6224986570829856,0.08525535380616378,1.6224986570829856,0,-0.226,0,0.226,108,108,147,108,0,0,0,0,0,0,Zach Neto,J.C. Escarra,Max Fried,,Major League Baseball,LAA,NYY,,,LAA,NYY,False,batter-for,108_9f596084-f30a-3086-bc2a-77dc504a5504,108,LAA,Los Angeles Angels,batting,Zach Neto,0,---,2,2,1,Top,2026-04-16T17:41:29.443Z,Strike,Ball,Strike,0.4780106968127029,0.5046385429405249,0.4780106968127029,0.026627846127821986,0.0,-0.022600000000000002,-0.022600000000000002,0.0,-0.022600000000000002,0.45908975869710483,0,1,2,2,False
2026,1,0,0.42901559731948585,0.42901559731948585,0,0.5709844026805142,0,700250,-2.798927239024769,"Rice, Ben",L,147,108,0,0,823560,cb086f32-4233-39b0-86e2-73561d1a2135,2026-04-16T00:00:00.000Z,608718,"Suter, Brent",518595,"d'Arnaud, Travis",518595,0,2,2,0,1,2,3.281,1.656,17,-0.2980442272733368,1.7684106032520641,-0.2980442272733368,1.7684106032520641,1,0.1657176691571064,0.1657176691571064,0,108,108,147,108,1,0,0,1,0,0,Ben Rice,Travis d'Arnaud,Brent Suter,,Major League Baseball,LAA,NYY,,,NYY,LAA,False,catcher-for,108_cb086f32-4233-39b0-86e2-73561d1a2135,108,LAA,Los Angeles Angels,fielding,Travis d'Arnaud,0,---,0,2,2,Bot,2026-04-16T18:04:15.863Z,Ball,Strike,Strike,0.5674205614936085,0.5836092601063247,0.5836092601063247,0.016188698612716212,0.016188698612716212,-0.022600000000000002,0.0,0.016188698612716212,0.016188698612716212,0.5826439351742256,1,1,2,1,False
2026,1,1,0.6579359201858294,0.6579359201858294,0,0.34206407981417064,0,672724,1.9065756727685734,"Peraza, Oswald",R,108,147,1,1,823560,fca5e56e-b2e7-384e-88b4-f7b40c90007f,2026-04-16T00:00:00.000Z,683409,"Chivilli, Angel",641555,"Escarra, J.C.",672724,3,2,7,2,7,4,3.187,1.608,17,-0.05419028281418026,1.328285360602619,-0.05419028281418026,1.328285360602619,1,0.2286627399825109,0.2286627399825109,0,108,108,147,108,1,1,0,2,0,0,Oswald Peraza,J.C. Escarra,Angel Chivilli,,Major League Baseball,LAA,NYY,,,LAA,NYY,False,batter-for,108_fca5e56e-b2e7-384e-88b4-f7b40c90007f,108,LAA,Los Angeles Angels,batting,Oswald Peraza,0,---,3,2,7,Top,2026-04-16T19:57:46.195Z,Strike,Ball,Ball,0.87458876921082,0.8844246423875437,0.8844246423875437,0.009835873176723742,0.009835873176723742,-0.022600000000000002,0.0,0.009835873176723742,0.009835873176723742,0.6967594143948606,1,1,2,1,False
2026,1,1,0.11373803593580552,0.11373803593580552,0,0.8862619640641944,0,694384,1.1023341383790015,"Schanuel, Nolan",L,108,147,0,0,823560,5ac43a36-99d5-3991-b063-7d7d0b88d9b7,2026-04-16T00:00:00.000Z,642232,"Yarbrough, Ryan",641555,"Escarra, J.C.",694384,0,0,7,2,7,4,3.29,1.66,17,-0.9210278448649167,2.0828180023159844,-0.9210278448649167,2.0828180023159844,1,0.1006672892687746,0.1006672892687746,0,108,108,147,108,0,0,0,0,0,0,Nolan Schanuel,J.C. Escarra,Ryan Yarbrough,,Major League Baseball,LAA,NYY,,,LAA,NYY,False,batter-for,108_5ac43a36-99d5-3991-b063-7d7d0b88d9b7,108,LAA,Los Angeles Angels,batting,Nolan Schanuel,3,1B2B-,0,0,7,Top,2026-04-16T20:03:37.799Z,Strike,Ball,Ball,0.8901072138283186,0.8940395811382613,0.8940395811382613,0.00393236730994273,0.00393236730994273,-0.022600000000000002,0.0,0.00393236730994273,0.00393236730994273,0.8517898058621737,1,1,2,1,False
2026,1,1,0.2503781729909434,0.2503781729909434,0,0.7496218270090567,0,687263,3.4660831109867978,"Neto, Zach",R,108,147,0,0,823560,4514d0e0-ba68-316f-b66f-ca73be87ea9a,2026-04-16T00:00:00.000Z,642232,"Yarbrough, Ryan",641555,"Escarra, J.C.",687263,0,0,8,2,7,4,3.17,1.6,17,-0.2986325784245605,1.1903264074177669,-0.2986325784245605,1.1903264074177669,1,0.056639481561779476,0.056639481561779476,0,108,108,147,108,0,0,0,0,0,0,Zach Neto,J.C. Escarra,Ryan Yarbrough,,Major League Baseball,LAA,NYY,,,LAA,NYY,False,batter-for,108_4514d0e0-ba68-316f-b66f-ca73be87ea9a,108,LAA,Los Angeles Angels,batting,Zach Neto,1,1B--,0,0,8,Top,2026-04-16T20:19:25.857Z,Strike,Ball,Ball,0.9206699704470319,0.9224315377263379,0.9224315377263379,0.0017615672793059867,0.0017615672793059867,-0.022600000000000002,0.0,0.0017615672793059867,0.0017615672793059867,0.9276907245289446,1,1,2,1,False
2026,1,0,0.25158669973984615,0.25158669973984615,0,0.7484133002601538,0,641555,-0.11034265959933798,"Escarra, J.C.",L,147,108,0,0,823560,5ddf4586-fd4a-3fba-a29f-bb31a3ee2142,2026-04-16T00:00:00.000Z,681217,"Silseth, Chase",518595,"d'Arnaud, Travis",518595,1,1,9,2,4,11,3.291,1.661,17,-0.4735254103574408,1.549361888299945,-0.4735254103574408,1.549361888299945,1,0.0909388925591561,0.0909388925591561,0,108,108,147,108,0,0,0,0,0,0,J.C. Escarra,Travis d'Arnaud,Chase Silseth,,Major League Baseball,LAA,NYY,,,NYY,LAA,False,catcher-for,108_5ddf4586-fd4a-3fba-a29f-bb31a3ee2142,108,LAA,Los Angeles Angels,fielding,Travis d'Arnaud,1,1B--,1,1,9,Bot,2026-04-16T20:45:33.086Z,Ball,Strike,Strike,0.9997726014682162,0.9997511684312813,0.9997511684312813,-2.1433036934914718e-05,-2.1433036934914718e-05,-0.022600000000000002,0.0,-2.1433036934914718e-05,-2.1433036934914718e-05,1.0009492647150715,1,1,2,1,False
2026,0,1,0.03078608868427313,0,0.03078608868427313,0,0.9692139113157269,665862,-2.649936484861227,"Chisholm Jr., Jazz",L,147,108,0,0,823560,6d3ddf87-f464-36c9-b3a0-da22a34ea06c,2026-04-16T00:00:00.000Z,608718,"Suter, Brent",518595,"d'Arnaud, Travis",665862,1,1,2,2,1,2,3.156,1.593,17,0.6083386262615643,3.0275242076739013,0.6083386262615643,3.0275242076739013,0,-0.226,0,0.226,147,147,108,147,0,0,0,0,0,0,Jazz Chisholm Jr.,Travis d'Arnaud,Brent Suter,,Major League Baseball,NYY,LAA,,,NYY,LAA,False,batter-for,147_6d3ddf87-f464-36c9-b3a0-da22a34ea06c,147,NYY,New York Yankees,batting,Jazz Chisholm Jr.,0,---,1,1,2,Bot,2026-04-16T18:06:25.621Z,Strike,Ball,Strike,0.39536871445275074,0.40024673942551703,0.39536871445275074,0.004878024972766293,0.0,-0.022600000000000002,-0.022600000000000002,0.0,-0.022600000000000002,0.8224754152599779,0,1,2,2,False
2026,0,1,0.028515831694816387,0,0.028515831694816387,0,0.9714841683051836,663757,-0.5220285149949007,"Grisham, Trent",L,147,108,0,0,823560,8b145625-a9d5-3925-8a28-a1a7ed16ea92,2026-04-16T00:00:00.000Z,608718,"Suter, Brent",518595,"d'Arnaud, Travis",663757,0,0,3,0,1,2,3.138,1.584,17,0.5085478676027727,3.215330957083758,0.5085478676027727,3.215330957083758,0,-0.226,0,0.226,147,147,108,147,0,0,0,0,0,0,Trent Grisham,Travis d'Arnaud,Brent Suter,,Major League Baseball,NYY,LAA,,,NYY,LAA,False,batter-for,147_8b145625-a9d5-3925-8a28-a1a7ed16ea92,147,NYY,New York Yankees,batting,Trent Grisham,0,---,0,0,3,Bot,2026-04-16T18:26:44.662Z,Strike,Ball,Strike,0.4291663455953102,0.44088315941146966,0.4291663455953102,0.011716813816159466,0.0,-0.022600000000000002,-0.022600000000000002,0.0,-0.022600000000000002,0.6585692984515326,1,2,2,1,True
2026,1,1,0.059105704072971575,0.059105704072971575,0,0.9408942959270284,0,687263,0.36146106944416445,"Neto, Zach",R,108,147,0,0,823561,14c114e8-877d-37a7-8b03-5212a73a9576,2026-04-15T00:00:00.000Z,661563,"Gil, Luis",669224,"Wells, Austin",687263,2,0,5,1,2,3,3.17,1.6,17,0.8592884224536803,2.181452260815743,0.8592884224536803,2.181452260815743,1,0.13162377407686776,0.13162377407686776,0,108,108,147,108,0,0,0,0,0,0,Zach Neto,Austin Wells,Luis Gil,,Major League Baseball,LAA,NYY,,,LAA,NYY,False,batter-for,108_14c114e8-877d-37a7-8b03-5212a73a9576,108,LAA,Los Angeles Angels,batting,Zach Neto,0,---,2,0,5,Top,2026-04-16T00:18:36.821Z,Strike,Ball,Ball,0.33313126248556896,0.36209794068534545,0.36209794068534545,0.028966678199776497,0.028966678199776497,-0.022600000000000002,0.0,0.028966678199776497,0.028966678199776497,0.43826751671776204,0,0,2,2,False
2026,0,0,0.4154528500802731,0,0.4154528500802731,0,0.5845471499197269,669224,0.9259597466147433,"Wells, Austin",L,147,108,0,0,823561,0ffabcb8-e401-344e-8503-b13283ff096d,2026-04-15T00:00:00.000Z,605447,"Romano, Jordan",681351,"O'Hoppe, Logan",681351,3,2,9,1,3,4,3.254,1.642,17,0.8244772453184587,1.4816464426389913,0.8244772453184587,1.4816464426389913,1,-0.226,0,0.226,108,108,147,108,0,0,0,0,0,0,Austin Wells,Logan O'Hoppe,Jordan Romano,,Major League Baseball,LAA,NYY,,,NYY,LAA,False,catcher-for,108_0ffabcb8-e401-344e-8503-b13283ff096d,108,LAA,Los Angeles Angels,fielding,Logan O'Hoppe,2,-2B-,3,2,9,Bot,2026-04-16T01:26:40.868Z,Ball,Strike,Ball,0.6713044503026666,0.864021395318866,0.6713044503026666,0.1927169450161994,0.0,-0.022600000000000002,-0.022600000000000002,0.0,-0.022600000000000002,0.10496154865238166,0,1,2,2,False
2026,0,0,0.14702477173548398,0,0.14702477173548398,0,0.852975228264516,666139,0.9604008767294641,"Lowe, Josh",L,108,147,0,0,823561,1561d452-df10-34d6-a3af-fbb13497bebc,2026-04-15T00:00:00.000Z,661563,"Gil, Luis",669224,"Wells, Austin",669224,2,2,4,2,1,3,3.355,1.693,17,0.6812124213574893,3.5558667397274553,0.6812124213574893,3.5558667397274553,1,-0.226,0,0.226,147,147,108,147,0,0,0,0,0,0,Josh Lowe,Austin Wells,Luis Gil,,Major League Baseball,NYY,LAA,,,LAA,NYY,False,catcher-for,147_1561d452-df10-34d6-a3af-fbb13497bebc,147,NYY,New York Yankees,fielding,Austin Wells,2,-2B-,2,2,4,Top,2026-04-16T00:04:14.884Z,Ball,Strike,Ball,0.7609906805125778,0.7876170256231176,0.7609906805125778,0.02662634511053985,0.0,-0.022600000000000002,-0.022600000000000002,0.0,-0.022600000000000002,0.45910375733259784,0,1,2,2,False
2026,1,0,0.3519392557046519,0.3519392557046519,0,0.6480607442953481,0,687263,-2.328755772275022,"Neto, Zach",R,108,147,0,0,823561,9c5f7909-6c77-3edf-ae1d-28635bfc9c74,2026-04-15T00:00:00.000Z,518585,"Cruz, Fernando",669224,"Wells, Austin",669224,0,1,7,2,4,3,3.17,1.6,17,-0.6351036856437481,2.5571771589504984,-0.6351036856437481,2.5571771589504984,1,0.03630819172270323,0.03630819172270323,0,147,147,108,147,0,0,0,0,0,0,Zach Neto,Austin Wells,Fernando Cruz,,Major League Baseball,NYY,LAA,,,LAA,NYY,False,catcher-for,147_9c5f7909-6c77-3edf-ae1d-28635bfc9c74,147,NYY,New York Yankees,fielding,Austin Wells,0,---,0,1,7,Top,2026-04-16T00:44:04.133Z,Ball,Strike,Strike,0.3498385838136559,0.3533063298337545,0.3533063298337545,0.0034677460200985832,0.0034677460200985832,-0.022600000000000002,0.0,0.0034677460200985832,0.0034677460200985832,0.8669717735693411,1,1,2,1,False
2026,1,1,0.5226559129731708,0.5226559129731708,0,0.4773440870268292,0,672724,1.1738329085132868,"Peraza, Oswald",R,108,147,1,0,823562,3c2f0144-af49-38cb-b543-ea290c91bda4,2026-04-14T00:00:00.000Z,660787,"De los Santos, Yerry",669224,"Wells, Austin",672724,2,2,8,0,7,0,3.187,1.608,17,0.9269860757094406,3.049064396004994,0.9269860757094406,3.049064396004994,1,0.29625273535668994,0.29625273535668994,0,108,108,147,108,1,0,0,1,0,0,Oswald Peraza,Austin Wells,Yerry De los Santos,,Major League Baseball,LAA,NYY,,,LAA,NYY,False,batter-for,108_3c2f0144-af49-38cb-b543-ea290c91bda4,108,LAA,Los Angeles Angels,batting,Oswald Peraza,0,---,2,2,8,Top,2026-04-15T01:17:10.214Z,Strike,Ball,Ball,0.995600896973415,0.9960595619498941,0.9960595619498941,0.0004586649764790618,0.0004586649764790618,-0.022600000000000002,0.0,0.0004586649764790618,0.0004586649764790618,0.9801087800639403,0,0,2,2,False
2026,1,0,0.4565749733723754,0.4565749733723754,0,0.5434250266276246,0,681351,-1.3267878035257965,"O'Hoppe, Logan",R,108,147,0,0,823562,a32141b0-1fd7-3da9-b24f-98504bb09a1e,2026-04-14T00:00:00.000Z,621112,"Blackburn, Paul",669224,"Wells, Austin",669224,3,0,6,0,4,0,3.291,1.661,17,-0.7186010163728502,2.944557716960773,-0.7186010163728502,2.944557716960773,1,0.5124976805539019,0.5124976805539019,0,147,147,108,147,0,1,0,1,0,0,Logan O'Hoppe,Austin Wells,Paul Blackburn,,Major League Baseball,NYY,LAA,,,LAA,NYY,False,catcher-for,147_a32141b0-1fd7-3da9-b24f-98504bb09a1e,147,NYY,New York Yankees,fielding,Austin Wells,3,1B2B-,3,0,6,Top,2026-04-15T00:38:54.374Z,Ball,Strike,Strike,0.04223324203599168,0.044742788475219265,0.044742788475219265,0.0025095464392275862,0.0025095464392275862,-0.022600000000000002,0.0,0.0025095464392275862,0.0025095464392275862,0.9000560824425317,0,0,2,2,False
2026,1,0,0.3440519697787017,0.3440519697787017,0,0.6559480302212983,0,687263,-0.5219035697742491,"Neto, Zach",R,108,147,0,0,823562,a3a149a8-d894-39bd-be73-e768124843a7,2026-04-14T00:00:00.000Z,621112,"Blackburn, Paul",669224,"Wells, Austin",669224,0,2,6,1,6,0,3.17,1.6,17,-0.575911903553074,1.5226586308145207,-0.575911903553074,1.5226586308145207,1,0.5795090149794472,0.5795090149794472,0,147,147,108,147,1,0,0,1,0,0,Zach Neto,Austin Wells,Paul Blackburn,,Major League Baseball,NYY,LAA,,,LAA,NYY,False,catcher-for,147_a3a149a8-d894-39bd-be73-e768124843a7,147,NYY,New York Yankees,fielding,Austin Wells,7,1B2B3B,0,2,6,Top,2026-04-15T00:47:58.471Z,Ball,Strike,Strike,0.02019958803860341,0.025436156260790464,0.025436156260790464,0.005236568222187054,0.005236568222187054,-0.022600000000000002,0.0,0.005236568222187054,0.005236568222187054,0.8118816881308931,0,0,2,2,False
2026,1,0,0.18618362789744433,0.18618362789744433,0,0.8138163721025556,0,687093,-0.24629079223575978,"Grissom, Vaughn",R,108,147,0,0,823562,e58eb9c0-a1db-3641-a4cf-31099521473a,2026-04-14T00:00:00.000Z,660787,"De los Santos, Yerry",669224,"Wells, Austin",669224,1,0,7,2,6,0,3.302,1.666,17,-0.8086424339803533,3.1933575221306976,-0.8086424339803533,3.1933575221306976,1,0.042664399335679545,0.042664399335679545,0,147,147,108,147,0,0,0,0,0,0,Vaughn Grissom,Austin Wells,Yerry De los Santos,,Major League Baseball,NYY,LAA,,,LAA,NYY,False,catcher-for,147_e58eb9c0-a1db-3641-a4cf-31099521473a,147,NYY,New York Yankees,fielding,Austin Wells,0,---,1,0,7,Top,2026-04-15T01:00:33.553Z,Ball,Strike,Strike,0.018728680117052383,0.019058136435699043,0.019058136435699043,0.00032945631864665995,0.00032945631864665995,-0.022600000000000002,0.0,0.00032945631864665995,0.00032945631864665995,0.9856317431138243,0,0,2,2,False
2026,0,0,0.037417529114770386,0,0.037417529114770386,0,0.9625824708852296,666176,2.029820401184658,"Adell, Jo",R,108,147,0,0,823562,bd418bce-59a8-314c-b980-3e4ac030b1c9,2026-04-14T00:00:00.000Z,687396,"Headrick, Brent",669224,"Wells, Austin",669224,0,0,9,0,7,1,3.305,1.668,17,0.24209897007747483,3.5949850334320548,0.24209897007747483,3.5949850334320548,0,-0.226,0,0.226,147,147,108,147,0,0,0,0,0,0,Jo Adell,Austin Wells,Brent Headrick,,Major League Baseball,NYY,LAA,,,LAA,NYY,False,catcher-for,147_bd418bce-59a8-314c-b980-3e4ac030b1c9,147,NYY,New York Yankees,fielding,Austin Wells,0,---,0,0,9,Top,2026-04-15T01:47:48.253Z,Ball,Strike,Ball,0.002641164552801754,0.0027535090855098886,0.002641164552801754,0.00011234453270813445,0.0,-0.022600000000000002,-0.022600000000000002,0.0,-0.022600000000000002,0.9950535915591476,0,1,2,2,False
2026,1,1,0.14491597695627234,0.14491597695627234,0,0.8550840230437277,0,694384,0.7756951780666277,"Schanuel, Nolan",L,108,147,0,0,823563,b80edbc7-3156-3632-8e7e-d5382e5facc8,2026-04-13T00:00:00.000Z,701542,"Warren, Will",669224,"Wells, Austin",694384,1,1,1,2,0,0,3.29,1.66,17,-0.7918070754023254,1.4943710141546913,-0.7918070754023254,1.4943710141546913,1,0.043613812125510076,0.043613812125510076,0,108,108,147,108,0,0,0,0,0,0,Nolan Schanuel,Austin Wells,Will Warren,,Major League Baseball,LAA,NYY,,,LAA,NYY,False,batter-for,108_b80edbc7-3156-3632-8e7e-d5382e5facc8,108,LAA,Los Angeles Angels,batting,Nolan Schanuel,0,---,1,1,1,Top,2026-04-13T23:14:41.570Z,Strike,Ball,Ball,0.4594948344237489,0.4637853424975038,0.4637853424975038,0.004290508073754917,0.004290508073754917,-0.022600000000000002,0.0,0.004290508073754917,0.004290508073754917,0.840445258156262,0,0,2,2,False
2026,1,0,0.49209184299934916,0.49209184299934916,0,0.5079081570006508,0,641355,-3.0854369138264257,"Bellinger, Cody",L,147,108,0,0,823563,f9ae554b-9aa6-3f26-b8b1-29618bf3b898,2026-04-13T00:00:00.000Z,579328,"Kikuchi, Yusei",681351,"O'Hoppe, Logan",681351,1,1,1,0,2,0,3.345,1.688,17,0.1796173581012761,1.8242864094855356,0.1796173581012761,1.8242864094855356,1,0.11069733020311845,0.11069733020311845,0,108,108,147,108,0,0,0,0,0,0,Cody Bellinger,Logan O'Hoppe,Yusei Kikuchi,,Major League Baseball,LAA,NYY,,,NYY,LAA,False,catcher-for,108_f9ae554b-9aa6-3f26-b8b1-29618bf3b898,108,LAA,Los Angeles Angels,fielding,Logan O'Hoppe,0,---,1,1,1,Bot,2026-04-13T23:21:49.081Z,Ball,Strike,Strike,0.2629335414444873,0.27138501898966844,0.27138501898966844,0.008451477545181163,0.008451477545181163,-0.022600000000000002,0.0,0.008451477545181163,0.008451477545181163,0.7278236588618394,0,0,2,2,False
