challenge_team_id,challenge_team_abbr,challenge_side,attempts,overturns,confirms,overturn_rate,direct_wpa,option_wpa_proxy,total_xwpa,risk_adjusted_xwpa,xwpa_per_challenge,risk_adjusted_per_challenge,wpa_if_overturned,savant_challenge_runs,strikeout_flips,walk_flips,exhausting_fails
144,ATL,fielding,37,21,16,0.5675675675675675,0.25949545572179245,-0.36160000000000003,0.25949545572179245,-0.10210454427820762,0.0070133906951835795,-0.002759582277789395,0.6416257924577398,0.20714077239187212,8,5,5
113,CIN,fielding,21,15,6,0.7142857142857143,0.2585890920535095,-0.1356,0.2585890920535095,0.12298909205350948,0.012313766288262357,0.0058566234311194995,0.41525011591294303,1.0771713258883444,5,1,0
118,KC,batting,25,16,9,0.64,0.25696658676904577,-0.20340000000000003,0.25696658676904577,0.05356658676904573,0.010278663470761831,0.002142663470761829,0.4097868811627916,0.3106212488613218,3,1,4
140,TEX,batting,24,13,11,0.5416666666666666,0.256940368483472,-0.24860000000000002,0.256940368483472,0.008340368483472008,0.010705848686811334,0.00034751535347800035,0.6630222166335333,-0.11228602569683938,7,1,1
143,PHI,batting,28,14,14,0.5,0.25560219228421827,-0.3164,0.25560219228421827,-0.06079780771578178,0.009128649724436366,-0.002171350275563635,0.538846140078178,-0.2038621219612061,3,3,3
134,PIT,batting,33,15,18,0.45454545454545453,0.25357334078343025,-0.40680000000000005,0.25357334078343025,-0.1532266592165698,0.007684040629800917,-0.0046432320974718125,0.7295959520200764,-0.9181415471382796,4,1,4
142,MIN,batting,48,21,27,0.4375,0.2506068885847151,-0.6102000000000001,0.2506068885847151,-0.359593111415285,0.005220976845514897,-0.007491523154485104,0.987825954445223,-2.2575747106258235,5,5,11
109,AZ,fielding,31,22,9,0.7096774193548387,0.24744915265141676,-0.20340000000000003,0.24744915265141676,0.04404915265141674,0.007982230730690864,0.0014209404081102174,0.3955660647536179,1.4425746878528163,3,2,1
137,SF,fielding,32,14,18,0.4375,0.23851239892491727,-0.40680000000000005,0.23851239892491727,-0.16828760107508278,0.007453512466403665,-0.005258987533596337,0.7472055511127798,-1.4333229572798183,4,1,8
133,ATH,batting,31,19,12,0.6129032258064516,0.235619089076453,-0.2712,0.235619089076453,-0.035580910923547045,0.007600615776659774,-0.0011477713201144208,0.5664482136293532,0.5326170017368965,5,2,2
138,STL,batting,24,12,12,0.5,0.22978269313746513,-0.2712,0.22978269313746513,-0.0414173068625349,0.009574278880727713,-0.0017257211192722875,0.569805677014326,-0.35946646933375265,3,2,2
119,LAD,batting,21,9,12,0.42857142857142855,0.22485492556407854,-0.2712,0.22485492556407854,-0.04634507443592147,0.010707377407813265,-0.002206908306472451,0.568490929646889,-0.24213959041020242,4,2,4
134,PIT,fielding,30,16,14,0.5333333333333333,0.22426951948105328,-0.3164,0.22426951948105328,-0.09213048051894675,0.007475650649368443,-0.003071016017298225,0.7423038973916999,-0.8955952235626847,5,3,6
109,AZ,batting,19,10,9,0.5263157894736842,0.22415981575266244,-0.20340000000000003,0.22415981575266244,0.020759815752662416,0.011797885039613813,0.0010926218817190745,0.5443621836601319,-0.3572728632404498,2,0,5
113,CIN,batting,29,15,14,0.5172413793103449,0.22227694235813908,-0.3164,0.22227694235813908,-0.09412305764186096,0.007664722150280658,-0.0032456226773055503,0.6506229909300264,0.20677427488371208,5,3,5
121,NYM,batting,29,15,14,0.5172413793103449,0.21796459780264488,-0.3164,0.21796459780264488,-0.09843540219735517,0.007516020613884306,-0.0033943242137019023,0.5161753820416805,-1.5030387745668796,1,1,4
117,HOU,fielding,38,19,19,0.5,0.21366057327559715,-0.42940000000000006,0.21366057327559715,-0.2157394267244029,0.005622646665147293,-0.0056773533348527085,0.6821532885827328,-1.515767373722724,4,0,2
111,BOS,batting,20,10,10,0.5,0.19618162663722485,-0.22600000000000003,0.19618162663722485,-0.02981837336277516,0.009809081331861242,-0.001490918668138758,0.42656210764203484,0.4420506825987463,3,2,2
140,TEX,fielding,22,12,10,0.5454545454545454,0.19589432385717812,-0.22600000000000003,0.19589432385717812,-0.030105676142821905,0.008904287448053551,-0.001368439824673723,0.42072236898499255,-0.27383782312559357,5,1,2
120,WSH,fielding,31,14,17,0.45161290322580644,0.1881174302181138,-0.38420000000000004,0.1881174302181138,-0.19608256978188623,0.006068304200584317,-0.006325244186512459,0.5802082532481939,-2.023726522893701,3,0,5
146,MIA,batting,22,7,15,0.3181818181818182,0.18588250448070923,-0.339,0.18588250448070923,-0.1531174955192908,0.008449204749123147,-0.006959886159967763,0.640377047205187,-2.038236251508974,2,1,7
117,HOU,batting,30,16,14,0.5333333333333333,0.1854365593531143,-0.3164,0.1854365593531143,-0.13096344064688575,0.006181218645103809,-0.004365448021562858,0.5649946317033501,-0.9772830880869761,3,1,7
137,SF,batting,28,12,16,0.42857142857142855,0.18402375806049237,-0.36160000000000003,0.18402375806049237,-0.17757624193950766,0.006572277073589013,-0.006342008640696702,0.4473438187602601,-1.9648863052381782,3,1,4
116,DET,fielding,21,18,3,0.8571428571428571,0.1746176282663447,-0.0678,0.1746176282663447,0.1068176282663447,0.008315125155540223,0.005086553726968795,0.23273000974623875,1.6025427181660354,4,1,0
147,NYY,fielding,32,20,12,0.625,0.16423042864652868,-0.2712,0.16423042864652868,-0.10696957135347135,0.005132200895204021,-0.0033427991047959797,0.3265832566924244,0.021633077687362043,3,1,3
111,BOS,fielding,16,8,8,0.5,0.1428529526524282,-0.18080000000000002,0.1428529526524282,-0.03794704734757183,0.008928309540776763,-0.0023716904592232394,0.29156263851112807,0.1126622112308554,5,1,1
120,WSH,batting,23,7,16,0.30434782608695654,0.13694501919739355,-0.36160000000000003,0.13694501919739355,-0.22465498080260649,0.005954131269451894,-0.00976760786098289,0.2865117577345182,-2.339210584628088,2,0,6
139,TB,batting,26,12,14,0.46153846153846156,0.1302281698158577,-0.3164,0.1302281698158577,-0.18617183018414235,0.005008775762148373,-0.0071604550070823985,0.737242231676259,-1.314309880202461,1,0,4
158,MIL,batting,25,8,17,0.32,0.11142208468637153,-0.38420000000000004,0.11142208468637153,-0.2727779153136285,0.004456883387454862,-0.01091111661254514,0.4699187420170826,-2.9933357719081464,1,1,4
112,CHC,batting,27,12,15,0.4444444444444444,0.08163036441308831,-0.339,0.08163036441308831,-0.2573696355869117,0.003023346830114382,-0.009532208725441174,0.6713176964301736,-1.169822733998125,3,2,3
